type,name,model,price,collision
Figurine & Statue,Figurine en peluche jaune,ch_prop_arcade_claw_plush_05a,322,TRUE
Figurine & Statue,Figurine Shiny Wasabi,ch_prop_shiny_wasabi_plush_08a,353,TRUE
Figurine & Statue,Figurine en peluche verte,ch_prop_arcade_claw_plush_02a,444,TRUE
Figurine & Statue,Figurine en peluche orange,ch_prop_arcade_claw_plush_04a,323,TRUE
Figurine & Statue,Figurine Princesse Bubble Gum,ch_prop_princess_robo_plush_07a,275,TRUE
Figurine & Statue,Figurine 'Vice',vw_prop_casino_art_car_07a,249,TRUE
Figurine & Statue,Figurine en bois 1,vw_prop_casino_art_figurines_01a,217,TRUE
Figurine & Statue,Figurine '007',vw_prop_casino_art_car_12a,227,TRUE
Figurine & Statue,Figurine 'Republican Space Rangers',vw_prop_vw_colle_rsrgeneric,345,TRUE
Figurine & Statue,Figurine 'Golden Pogo',vw_prop_vw_pogo_gold_01a,216,TRUE
Figurine & Statue,Figurine de grenade noire,vw_prop_casino_art_grenade_01d,328,TRUE
Figurine & Statue,Figurine 'Proto',vw_prop_casino_art_car_11a,249,TRUE
Figurine & Statue,Figurine '88 Miles Per Hour',vw_prop_casino_art_car_10a,310,TRUE
Figurine & Statue,Figurine en bois 2,vw_prop_casino_art_figurines_02a,326,TRUE
Figurine & Statue,Figurine 'Italy',vw_prop_casino_art_car_08a,391,TRUE
Figurine & Statue,Figurine de grenade en or,vw_prop_casino_art_grenade_01a,448,TRUE
Figurine & Statue,Figurine 'Up-n-Atom' Homme,vw_prop_toy_sculpture_01a,378,TRUE
Figurine & Statue,Figurine de grenade en argent,vw_prop_casino_art_grenade_01b,407,TRUE
Figurine & Statue,Figurine 'Princess BubbleGum',vw_prop_vw_colle_prbubble,204,TRUE
Figurine & Statue,Figurine 'Alien',vw_prop_vw_colle_alien,412,TRUE
Figurine & Statue,Figurine 'Tout feu tout flamme',vw_prop_casino_art_car_03a,412,TRUE
Figurine & Statue,Figurine 'Pogo',vw_prop_vw_colle_pogo,353,TRUE
Figurine & Statue,Figurine 'Bling Bling',vw_prop_casino_art_car_04a,364,TRUE
Figurine & Statue,Figurine 'Cheat',vw_prop_casino_art_car_06a,433,TRUE
Figurine & Statue,Figurine 'Damoclès',vw_prop_casino_art_car_09a,371,TRUE
Figurine & Statue,Héros,v_ret_ta_hero,262,TRUE
Figurine & Statue,Figurine 'Up-n-Atom' Femme,vw_prop_toy_sculpture_02a,251,TRUE
Figurine & Statue,Figurine 'Diamond Casino' en argent,vw_prop_casino_art_miniature_09b,251,TRUE
Figurine & Statue,Statue Classique,v_res_m_statue,267,TRUE
Figurine & Statue,Statue 'Bibendum' en marbre,vw_prop_casino_art_mod_03b_b,427,TRUE
Figurine & Statue,Statue 'L'équidé' grise,vw_prop_casino_art_horse_01c,278,TRUE
Figurine & Statue,Statue 'Cube' rouillée,vw_prop_casino_art_mod_03a_c,299,TRUE
Figurine & Statue,Statue DAB,vw_prop_casino_art_statue_01a,337,TRUE
Figurine & Statue,Statue de l'hilarité en argent,vw_prop_casino_art_miniature_05b,374,TRUE
Figurine & Statue,Statue 'Grougrou' 1,vw_prop_casino_art_mod_04a,276,TRUE
Figurine & Statue,Statue 'Multiple Personnalité' en argent,vw_prop_casino_art_head_01b,239,TRUE
Figurine & Statue,Statue 'Waf',vw_prop_casino_art_dog_01a,385,TRUE
Figurine & Statue,Statue Voiflou,hei_prop_drug_statue_01,394,TRUE
Figurine & Statue,Statue volant Benefactor,vw_prop_casino_art_concrete_02a,332,TRUE
Figurine & Statue,Statue 'Lolypop',vw_prop_casino_art_lollipop_01a,268,TRUE
Figurine & Statue,Statue 'Le piaf',vw_prop_casino_art_bird_01a,309,TRUE
Figurine & Statue,Sculpture 'Femme fatale' en bronze,vw_prop_casino_art_statue_04a,296,TRUE
Figurine & Statue,Statue 'La panthère' en bronze,vw_prop_casino_art_panther_01c,341,TRUE
Figurine & Statue,Statue 'Sherif Koko' au rapport en argent,vw_prop_art_pug_03a,397,TRUE
Figurine & Statue,Statue 'Mollis',vw_prop_casino_art_pill_01b,331,TRUE
Figurine & Statue,Statue 'Cherries',vw_prop_casino_art_cherries_01a,447,TRUE
Figurine & Statue,Statue 'Grougrou' 2,vw_prop_casino_art_mod_04b,403,TRUE
Figurine & Statue,Statue 'IFruit',vw_prop_casino_art_pill_01a,355,TRUE
Figurine & Statue,Statue de l'hilarité en or,vw_prop_casino_art_miniature_05c,425,TRUE
Figurine & Statue,Statue 'Junk Food',vw_prop_casino_art_mod_06a,257,TRUE
Figurine & Statue,Statue 'Multiple Personnalité' noire,vw_prop_casino_art_head_01a,382,TRUE
Figurine & Statue,Statue 'La panthère' en argent,vw_prop_casino_art_panther_01b,379,TRUE
Figurine & Statue,Statue 'Cube' en argent,vw_prop_casino_art_mod_03a_a,411,TRUE
Figurine & Statue,Statue 'L'équidé' blanche,vw_prop_casino_art_horse_01a,440,TRUE
Figurine & Statue,Statue 'La panthère' blanche,vw_prop_casino_art_panther_01a,219,TRUE
Figurine & Statue,Statue 'Sherif Koko' en colère blanche,vw_prop_art_pug_01b,408,TRUE
Figurine & Statue,Statue 'Shell',vw_prop_casino_art_mod_02a,370,TRUE
Figurine & Statue,Statue 'Bibendum' rouillée,vw_prop_casino_art_mod_03b_c,297,TRUE
Figurine & Statue,Statue 'Alien Egg',vw_prop_casino_art_egg_01a,272,TRUE
Figurine & Statue,Statue 'Cube' noire,vw_prop_casino_art_mod_03a,369,TRUE
Figurine & Statue,Statue 'Monster',vw_prop_casino_art_mod_01a,440,TRUE
Figurine & Statue,Statue ballon prolabs,vw_prop_casino_art_concrete_01a,276,TRUE
Figurine & Statue,Statue 'Multiple Personnalité' en bronze,vw_prop_casino_art_head_01d,417,TRUE
Figurine & Statue,Statue 'Cube' en marbre,vw_prop_casino_art_mod_03a_b,372,TRUE
Figurine & Statue,Statue 'Multiple Personnalité' en marbre,vw_prop_casino_art_head_01c,206,TRUE
Figurine & Statue,Statue de l'hilarité blanche,vw_prop_casino_art_miniature_05a,305,TRUE
Figurine & Statue,Statue 'Sherif Koko' au rapport de luxe,vw_prop_art_pug_02a,273,TRUE
Figurine & Statue,Statue Panthera,h4_prop_h4_art_pant_01a,328,TRUE
Figurine & Statue,Statue 'Bibendum' noire,vw_prop_casino_art_mod_03b,273,TRUE
Figurine & Statue,Une star après 3 verres,vw_prop_casino_art_statue_02a,224,TRUE
Figurine & Statue,Statue 'Grougrou' 3,vw_prop_casino_art_mod_04c,348,TRUE
Figurine & Statue,Statue 'Sherif Koko' en colère de luxe,vw_prop_art_pug_02b,244,TRUE
Figurine & Statue,Statue 'Sherif Koko' en colère en argent,vw_prop_art_pug_03b,418,TRUE
Figurine & Statue,Statue 'Sherif Koko' au rapport blanche,vw_prop_art_pug_01a,229,TRUE
Figurine & Statue,Statue 'Bibendum' en argent,vw_prop_casino_art_mod_03b_a,448,TRUE
Figurine & Statue,Statue 'Cluckin Bell',vw_prop_casino_art_mod_05a,223,TRUE
Figurine & Statue,Statue 'Benefactor',vw_prop_casino_art_pill_01c,347,TRUE
Figurine & Statue,Statue de l'équidé en marbre,vw_prop_casino_art_horse_01b,368,TRUE
Figurine & Statue,Idole,prop_idol_01_error,368,TRUE
Figurine & Statue,Boîte à Idole,prop_idol_case,241,TRUE
Informatique & Bureautique,Ordinateur de bureau 2,hei_prop_heist_pc_01,300,TRUE
Informatique & Bureautique,Tour PC noire & argentée,prop_pc_02a,177,TRUE
Informatique & Bureautique,Setup de Pro,xm_prop_base_staff_desk_02,2250,TRUE
Informatique & Bureautique,Photocopieur grand format,prop_copier_01,1000,TRUE
Informatique & Bureautique,Téléphone de bureau gris,prop_off_phone_01,176,TRUE
Informatique & Bureautique,Fax,v_ret_gc_fax,204,TRUE
Informatique & Bureautique,Documents,prop_cs_documents_01,224,TRUE
Informatique & Bureautique,Ordinateur tout-en-un blanc,ex_prop_trailer_monitor_01,550,TRUE
Informatique & Bureautique,Tablette,xm_prop_x17_tablet_01,149,TRUE
Informatique & Bureautique,Imprimante de bureau petite,prop_printer_01,242,TRUE
Informatique & Bureautique,Écrans double d'ordinateur,xm_prop_staff_screens_01,1000,TRUE
Informatique & Bureautique,Téléphone à cadran vert,apa_mp_h_acc_phone_01,180,TRUE
Informatique & Bureautique,Écran d'ordinateur & clavier,sm_prop_smug_monitor_01,133,TRUE
Informatique & Bureautique,Écran d'ordinateur,xm_prop_x17_computer_02,204,TRUE
Informatique & Bureautique,Écran d'ordinateur large,v_res_monitorwidelarge,187,TRUE
Informatique & Bureautique,Écran d'ordinateur,v_res_monitor,182,TRUE
Informatique & Bureautique,Petit clavier de sécurité,hei_prop_hei_keypad_02,150,TRUE
Informatique & Bureautique,Clavier d'ordinateur,prop_keyboard_01b,204,TRUE
Informatique & Bureautique,Vieux téléphone murale,xm_int_lev_silo_keypad_01,245,TRUE
Informatique & Bureautique,Déchiqueteuse de papier - 2,v_ret_gc_shred,250,TRUE
Informatique & Bureautique,Souris d'ordinateur,v_ind_cfmouse,182,TRUE
Informatique & Bureautique,Téléphone fixe noir,prop_office_phone_tnt,235,TRUE
Informatique & Bureautique,Imprimante - 2,v_ret_gc_print,135,TRUE
Informatique & Bureautique,Déchiqueteuse de papier,prop_shredder_01,250,TRUE
Informatique & Bureautique,Ordinateur tout-en-un,xm_prop_x17_computer_01,500,TRUE
Informatique & Bureautique,Casque de GAM3R,v_res_pcheadset,300,TRUE
Informatique & Bureautique,Enveloppe,prop_cs_envolope_01,116,TRUE
Informatique & Bureautique,Tour PC blanche,prop_pc_01a,205,TRUE
Informatique & Bureautique,Grand écran d'ordinateur,prop_monitor_w_large,119,TRUE
Informatique & Bureautique,Écrans PC avec support mural,xm_prop_x17_screens_01a,2500,TRUE
Informatique & Bureautique,Imprimante,v_res_printer,119,TRUE
Informatique & Bureautique,Disque dur d'ordinateur,prop_ld_hdd_01,194,TRUE
Informatique & Bureautique,Ordinateur de bureau,xm_prop_x17_res_pctower,145,TRUE
Informatique & Bureautique,Multiples PC en LAN,xm_base_cia_data_desks,10000,TRUE
Informatique & Bureautique,Disque dur externe,v_res_harddrive,206,TRUE
Informatique & Bureautique,Disque dur externe,xm_prop_x17_harddisk_01a,188,TRUE
Informatique & Bureautique,Petit écran PC,v_res_monitorsquare,223,TRUE
Informatique & Bureautique,Tour d'ordinateur,v_res_pctower,223,TRUE
Informatique & Bureautique,Ordinateur portable Spoutifi,sf_prop_sf_laptop_01a,105,TRUE
Informatique & Bureautique,Ordinateur portable zrtAlien,xm_prop_x17_laptop_lester_01,650,TRUE
Informatique & Bureautique,Écran d'ordinateur Samsing,v_serv_ct_monitor01,108,TRUE
Informatique & Bureautique,Écran d'ordinateur Delluxe,prop_monitor_01d,146,TRUE
Informatique & Bureautique,Ordinateur portable de la Pomme,xm_prop_x17_laptop_agent14_01,150,TRUE
Informatique & Bureautique,Ordinateur portable GAM3UR,v_ind_ss_laptop,200,TRUE
Informatique & Bureautique,Ordinateur MEC,ba_prop_battle_club_computer_01,600,TRUE
Informatique & Bureautique,Ordinateur portable,xm_prop_x17_laptop_mrsr,150,TRUE
Informatique & Bureautique,Ordinateur portable,xm_prop_x17_laptop_avon,150,TRUE
Informatique & Bureautique,Moniteur,v_serv_ct_monitor07,215,TRUE
Informatique & Bureautique,Téléphone Fix Blanc,hei_prop_hei_bank_phone_01,214,TRUE
Informatique & Bureautique,Ordinateur portable,ba_prop_club_laptop_dj_02,150,TRUE
Informatique & Bureautique,Ordinateur portable,ba_prop_battle_laptop_dj,150,TRUE
Informatique & Bureautique,Clavier,prop_keyboard_01a,100,TRUE
Informatique & Bureautique,Imprimante,prop_printer_02,110,TRUE
Informatique & Bureautique,Téléphone,prop_cs_phone_01,235,TRUE
Informatique & Bureautique,Tapis de Souris,v_res_mousemat,240,TRUE
Informatique & Bureautique,Ordinateur portable,sf_prop_sf_laptop_01b,150,TRUE
Informatique & Bureautique,Ordinateur portable,prop_laptop_jimmy,150,TRUE
Informatique & Bureautique,Téléphone fixe,v_res_j_phone,228,TRUE
Informatique & Bureautique,Souris,prop_mouse_01a,222,TRUE
Informatique & Bureautique,Ordinateur portable,prop_laptop_lester,150,TRUE
Informatique & Bureautique,Ordinateur portable,as_prop_as_laptop_01a,150,TRUE
Informatique & Bureautique,Ordinateur portable,prop_laptop_01a,150,TRUE
Informatique & Bureautique,Ordinateur,prop_dyn_pc,236,TRUE
Informatique & Bureautique,Ordinateur portable,prop_ld_lap_top,150,TRUE
Informatique & Bureautique,Moniteur,prop_ld_monitor_01,221,TRUE
Informatique & Bureautique,Moniteur,v_res_lest_monitor,162,TRUE
Informatique & Bureautique,Téléphone,v_res_fa_phone,168,TRUE
Informatique & Bureautique,Téléphone de bureau,v_ret_gc_phone,118,TRUE
Informatique & Bureautique,Souris,prop_mouse_01b,196,TRUE
Informatique & Bureautique,Moniteur de surveillance,prop_cctv_mon_02,138,TRUE
Informatique & Bureautique,Moniteur de surveillance,prop_dest_cctv_02,239,TRUE
Informatique & Bureautique,Écran de Sécurité,prop_cctv_01_sm_02,124,TRUE
Informatique & Bureautique,Ancien moniteur de vidéosurveillance,sm_prop_smug_cctv_mon_01,204,TRUE
Informatique & Bureautique,Moniteur de vidéosurveillance,v_res_cctv,162,TRUE
Informatique & Bureautique,Ordinateur DALL,prop_laptop_lester2,200,TRUE
Informatique & Bureautique,Classeur bleu,v_ret_gc_folder1,172,TRUE
Informatique & Bureautique,Surligneur vert,v_ret_gc_pen2,242,TRUE
Informatique & Bureautique,Organisateur de bureau,v_res_desktidy,157,TRUE
Informatique & Bureautique,Ciseaux,p_cs_scissors_s,149,TRUE
Informatique & Bureautique,Du Papier tout simplement,prop_barry_table_detail,174,TRUE
Informatique & Bureautique,Classeur,prop_cs_binder_01,159,TRUE
Informatique & Bureautique,Pile de feuilles A4,prop_a4_pile_01,231,TRUE
Informatique & Bureautique,Moniteur,v_med_cor_ceilingmonitor,115,TRUE
Informatique & Bureautique,Ensemble informatique de pointe,v_med_benchset1,1600,TRUE
Informatique & Bureautique,Photocopieur LR9000,v_med_cor_photocopy,1500,TRUE
Informatique & Bureautique,Ordinateur & grand bureau,xm_prop_base_staff_desk_01,2300,TRUE
Informatique & Bureautique,Ordinateur portable,p_laptop_02_s,150,TRUE
Informatique & Bureautique,Moniteur CRT #2,prop_crt_mon_02,250,TRUE
Informatique & Bureautique,Clavier #1,prop_cs_keyboard_01,234,TRUE
Informatique & Bureautique,Ordinateur Portable #2,prop_laptop_02_closed,150,TRUE
Informatique & Bureautique,Souris #1,prop_cs_mouse_01,111,TRUE
Informatique & Bureautique,PC #3,prop_dyn_pc_02,245,TRUE
Informatique & Bureautique,Moniteur PC #1,prop_monitor_01c,178,TRUE
Informatique & Bureautique,Moniteur PC #3,prop_monitor_02,181,TRUE
Informatique & Bureautique,Moniteur PC #4,prop_monitor_01b,131,TRUE
Informatique & Bureautique,Moniteur PC #8,prop_monitor_04a,165,TRUE
Informatique & Bureautique,Moniteur PC #5,prop_monitor_01a,244,TRUE
Informatique & Bureautique,Moniteur PC (CRT),prop_monitor_03b,218,TRUE
Informatique & Bureautique,Moniteur PC (Life Invader),prop_monitor_li,161,TRUE
Informatique & Bureautique,Disque Dur Serveur,prop_cs_server_drive,201,TRUE
Informatique & Bureautique,Tablette #2,prop_cs_tablet_02,156,TRUE
Informatique & Bureautique,Téléphone Mobile,prop_amb_phone,237,TRUE
Informatique & Bureautique,Téléphone Civil #1,prop_npc_phone,120,TRUE
Informatique & Bureautique,Téléphone Civil #2,prop_npc_phone_02,167,TRUE
Informatique & Bureautique,Téléphone Ing,prop_phone_ing,174,TRUE
Informatique & Bureautique,Téléphone Ing #2,prop_phone_ing_02,214,TRUE
Informatique & Bureautique,Téléphone Ing #3,prop_phone_ing_03,114,TRUE
Informatique & Bureautique,Prototype de Téléphone,prop_phone_proto,188,TRUE
Informatique & Bureautique,Téléphone du Prologue,prop_prologue_phone,214,TRUE
Informatique & Bureautique,Téléphone V M #1,prop_v_m_phone_01,176,TRUE
Informatique & Bureautique,Téléphone V M O1S,prop_v_m_phone_o1s,154,TRUE
Informatique & Bureautique,Bloc-Notes,p_notepad_01_s,50,TRUE
Informatique & Bureautique,Classeur Ouvert,p_ringbinder_01_s,224,FALSE
Informatique & Bureautique,Corbeille à Documents,prop_inout_tray_01,158,TRUE
Informatique & Bureautique,Pile de Classeurs,prop_cd_folder_pile1,129,TRUE
Informatique & Bureautique,Pile de Classeurs,prop_cd_folder_pile4,169,TRUE
Informatique & Bureautique,Pile de Classeurs,prop_cd_folder_pile2,229,TRUE
Informatique & Bureautique,Pile de Classeurs,prop_cd_folder_pile3,247,TRUE
Informatique & Bureautique,Marqueur,prop_cs_marker_01,218,TRUE
Meubles & Rangement,Casier en métal,v_med_corlowfilecab,500,TRUE
Meubles & Rangement,Vitrine d'Exposition Zoltan,prop_funfair_zoltan,450,TRUE
Meubles & Rangement,Tasse & Soucoupe de Fête Foraine,prop_cup_saucer_01,461,TRUE
Meubles & Rangement,Commode,v_res_mddresser,700,TRUE
Meubles & Rangement,Coffre-Fort Miteux,p_v_43_safe_s,500,TRUE
Meubles & Rangement,Coffre-Fort,prop_ld_int_safe_01,600,TRUE
Meubles & Rangement,Penderie,prop_clothes_rail_01,452,TRUE
Meubles & Rangement,Commode Jean-Louis Premier,v_res_d_sideunit,650,TRUE
Meubles & Rangement,Pilone en pierre,prop_birdbath2,500,TRUE
Meubles & Rangement,Établi,prop_tool_bench02,300,TRUE
Meubles & Rangement,Petit établi,prop_tool_bench01,250,TRUE
Meubles & Rangement,Établi sans Plan,prop_tool_bench02_ld,249,TRUE
Meubles & Rangement,Établi gris clair,gr_prop_gr_bench_04a,500,TRUE
Meubles & Rangement,Établi gris foncé,gr_prop_gr_bench_04b,500,TRUE
Meubles & Rangement,Kit médical - Fixé au mur,prop_medstation_01,356,TRUE
Meubles & Rangement,Long établi,gr_prop_gr_bench_03a,1500,TRUE
Meubles & Rangement,Etagère en métal,prop_cs_truck_ladder,315,TRUE
Meubles & Rangement,Stand d'armes,vw_prop_art_resin_guns_01a,2500,TRUE
Meubles & Rangement,Stand de balles,vw_prop_art_resin_balls_01a,2000,TRUE
Meubles & Rangement,Grande bougie,v_res_m_candlelrg,800,TRUE
Meubles & Rangement,Bougie sur socle,v_res_m_candle,543,TRUE
Meubles & Rangement,Buste en pierre,hei_prop_hei_bust_01,500,TRUE
Meubles & Rangement,Pupitre de musique,sf_prop_sf_music_stand_01a,445,TRUE
Meubles & Rangement,Corbeille à papier,prop_bin_07c,421,TRUE
Meubles & Rangement,Panier,v_ret_fh_wickbskt,293,TRUE
Meubles & Rangement,Panier pour chien,sf_prop_sf_bed_dog_01b,198,TRUE
Meubles & Rangement,Grand Coffre-fort Fermé,h4_prop_h4_safe_01a,1200,TRUE
Meubles & Rangement,Coussin,h4_prop_h4_pillow_03a,187,TRUE
Meubles & Rangement,Corbeille à Papier,v_res_tre_bin,327,TRUE
Meubles & Rangement,Petit Rack en bois,prop_cs_gunrack,229,TRUE
Meubles & Rangement,Poubelle,v_serv_metro_floorbin,412,TRUE
Meubles & Rangement,Grand Buffet moderne,hei_heist_str_sideboardl_05,1200,TRUE
Meubles & Rangement,Grand placard,v_med_cor_largecupboard,950,TRUE
Meubles & Rangement,Vitrine,apa_mp_h_str_sideboardm_03,550,TRUE
Meubles & Rangement,Pile de tonneaux Vinasse,h4_prop_h4_barrel_pile_02a,329,TRUE
Meubles & Rangement,Vase,hei_heist_acc_vase_03,505,TRUE
Meubles & Rangement,Niche pour chien,sf_prop_sf_chophse_01a,450,TRUE
Meubles & Rangement,Meuble Banale Moche,hei_heist_str_sideboardl_02,161,TRUE
Meubles & Rangement,Poubelle,prop_bin_03a,277,TRUE
Meubles & Rangement,Bar Globe,sum_prop_ac_drinkglobe_01a,1400,TRUE
Meubles & Rangement,Coussin Perico,h4_prop_h4_pillow_02a,206,TRUE
Meubles & Rangement,Étagère,v_ret_fh_shelf_02,218,TRUE
Meubles & Rangement,Buffet,apa_mp_h_str_sideboards_01,660,TRUE
Meubles & Rangement,Buffet Blanc,v_ret_fh_displayc,900,TRUE
Meubles & Rangement,Coussin Perico,h4_prop_h4_pillow_01a,450,TRUE
Meubles & Rangement,Caisse de déménagement,prop_devin_box_01,239,TRUE
Meubles & Rangement,Pile de tonneaux Vinasse,h4_prop_h4_barrel_pile_01a,453,TRUE
Meubles & Rangement,Grand Coffre-fort Ouvert,h4_prop_h4_safe_01b,1000,TRUE
Meubles & Rangement,Poubelle Dégoûtante,prop_bin_10a,443,TRUE
Meubles & Rangement,Buffet moderne bleu,hei_heist_str_sideboardl_04,600,FALSE
Meubles & Rangement,Tonneau Vinasse,h4_prop_h4_barrel_01a,500,TRUE
Meubles & Rangement,Buffet Bas,v_med_p_sideboard,750,TRUE
Meubles & Rangement,Armoire blanche,v_res_tre_wardrobe,900,TRUE
Meubles & Rangement,Buffet bas,v_res_tre_sideboard,750,TRUE
Meubles & Rangement,Grand Buffet en Bois,hei_heist_str_sideboardl_03,1500,TRUE
Meubles & Rangement,Armoire en bois,apa_mp_h_str_shelffloorm_02,600,TRUE
Meubles & Rangement,Commode violette foncée,apa_mp_h_bed_chestdrawer_02,281,TRUE
Meubles & Rangement,Meuble TV moyen,prop_tv_cabinet_04,500,TRUE
Meubles & Rangement,Meuble TV haut,v_res_tre_tvstand_tall,523,TRUE
Meubles & Rangement,Étagère de T-shirts au sol,prop_tshirt_shelf_2,338,TRUE
Meubles & Rangement,Longue étagère au sol pour T-shirts,prop_tshirt_shelf_2a,317,TRUE
Meubles & Rangement,Petit présentoir de magasin de lunettes de soleil,prop_sglasses_stand_02b,489,TRUE
Meubles & Rangement,Petit meuble TV,prop_tv_cabinet_05,511,TRUE
Meubles & Rangement,Boîte à bibelots blanche,apa_mp_h_acc_box_trinket_01,163,TRUE
Meubles & Rangement,Boîte à bijoux,v_res_jewelbox,243,TRUE
Meubles & Rangement,Meuble Classeur,prop_rub_cabinet,501,TRUE
Meubles & Rangement,Présentoir à lunettes de soleil,prop_sglasses_stand_03,220,TRUE
Meubles & Rangement,Présentoir de magasin de lunettes de soleil,prop_sglasses_stand_02,484,TRUE
Meubles & Rangement,Meuble TV marron foncé,prop_tv_cabinet_03,600,TRUE
Meubles & Rangement,Tableau noir avec support,prop_muster_wboard_02,700,TRUE
Meubles & Rangement,Étagère de vêtements avec T-shirts,prop_tshirt_shelf_1,283,TRUE
Meubles & Rangement,Tableau sur pied,prop_scrim_01,500,TRUE
Meubles & Rangement,Tableau sur pied - 2,prop_scrim_02,500,TRUE
Meubles & Rangement,Meuble de Service,v_ret_hd_unit1_,508,TRUE
Meubles & Rangement,Meuble de Service 2,v_ret_hd_unit2_,515,TRUE
Meubles & Rangement,Terrarium,v_club_vusnaketank,1500,TRUE
Meubles & Rangement,Armoire à dossiers,v_med_cor_filingcab,490,TRUE
Meubles & Rangement,Poubelle,v_med_bin,321,TRUE
Meubles & Rangement,Poubelle médicale,v_med_medwastebin,439,TRUE
Meubles & Rangement,Poubelle,v_med_cor_cembin,505,TRUE
Meubles & Rangement,Poubelle CSR,v_ret_csr_bin,165,TRUE
Meubles & Rangement,Poubelle GC,v_ret_gc_bin,472,TRUE
Meubles & Rangement,Poubelle,hei_heist_kit_bin_01,246,TRUE
Meubles & Rangement,Poubelle en osier,v_res_mbbin,517,TRUE
Meubles & Rangement,Rangement Médical,v_med_cor_wallunita,1000,TRUE
Meubles & Rangement,Comptoir Blanc,prop_venice_counter_01,167,TRUE
Meubles & Rangement,Comptoir avec bangs,prop_venice_counter_02,251,TRUE
Meubles & Rangement,Socle,v_res_mplinth,600,TRUE
Meubles & Rangement,Rangement de magazines,v_res_fa_magtidy,333,TRUE
Meubles & Rangement,Commode miteuse,prop_rub_cabinet01,439,TRUE
Meubles & Rangement,Petit coffre en bois,h4_prop_h4_chest_01a,471,FALSE
Meubles & Rangement,Commode en bois de luxe,v_res_mbdresser,1200,TRUE
Meubles & Rangement,Vieux meuble,prop_rub_cabinet03,325,TRUE
Meubles & Rangement,Vieux petit meuble,prop_rub_cabinet02,328,TRUE
Meubles & Rangement,Pierre en feu,prop_ld_rubble_01,161,TRUE
Meubles & Rangement,Tableau de planification,p_planning_board_01,500,TRUE
Meubles & Rangement,Tableau de planification,p_planning_board_02,500,TRUE
Meubles & Rangement,Tableau de planification,p_planning_board_03,500,TRUE
Meubles & Rangement,Meuble de réception,prop_fib_counter,3000,TRUE
Meubles & Rangement,Tableau de Dépense,prop_cash_depot_billbrd,545,TRUE
Meubles & Rangement,Armoire #2,prop_cabinet_01b,332,TRUE
Meubles & Rangement,Armoire de bureau,prop_fbibombfile,296,TRUE
Meubles & Rangement,Armoire #1,prop_cabinet_01,389,TRUE
Meubles & Rangement,Armoire #3,prop_cabinet_02b,305,TRUE
Nourriture & Boissons,Caisse de bière - 8,v_ret_ml_beerlog2,184,TRUE
Nourriture & Boissons,Caisse de bière - 4,v_ret_ml_beerbla2,200,TRUE
Nourriture & Boissons,Caisse de bière - 9,v_ret_ml_beerpat1,132,TRUE
Nourriture & Boissons,Caisse de bière - 12,v_ret_ml_beerpis2,184,TRUE
Nourriture & Boissons,Collection de bières - 2,v_ret_ml_beerbar,170,TRUE
Nourriture & Boissons,Collection de bières,v_ret_ml_beeram,76,TRUE
Nourriture & Boissons,Caisse de bière - 6,v_ret_ml_beerjak2,195,TRUE
Nourriture & Boissons,Caisse de bière - 3,v_ret_ml_beerbla1,105,TRUE
Nourriture & Boissons,Caisse de bière,v_ret_ml_beerben1,117,TRUE
Nourriture & Boissons,Collection de bières - 4,v_ret_ml_beerpride,67,TRUE
Nourriture & Boissons,Caisse de bière - 2,v_ret_ml_beerben2,116,TRUE
Nourriture & Boissons,Caisse de bière - 10,v_ret_ml_beerpat2,132,TRUE
Nourriture & Boissons,Bouteille de bière,prop_cs_beer_bot_01,127,TRUE
Nourriture & Boissons,Bouteille de bière,prop_cs_beer_bot_01b,172,TRUE
Nourriture & Boissons,Caisse de bière - 5,v_ret_ml_beerjak1,104,TRUE
Nourriture & Boissons,Collection de bières - 3,v_ret_ml_beerdus,179,TRUE
Nourriture & Boissons,Caisse de bière - 11,v_ret_ml_beerpis1,174,TRUE
Nourriture & Boissons,Caisse de bière - 7,v_ret_ml_beerlog1,163,TRUE
Nourriture & Boissons,Bière ouverte,prop_beer_amopen,117,TRUE
Nourriture & Boissons,Bière 2,prop_beer_logger,123,TRUE
Nourriture & Boissons,Bière 1,prop_beer_blr,71,TRUE
Nourriture & Boissons,Bière,prop_amb_beer_bottle,117,TRUE
Nourriture & Boissons,Boîte de bière 2,prop_cs_beer_box,60,TRUE
Nourriture & Boissons,Bière 3,prop_beer_stzopen,188,TRUE
Nourriture & Boissons,Boîtes de bière,prop_beer_box_01,188,TRUE
Nourriture & Boissons,Bouteilles de bière,beerrow_world,181,TRUE
Nourriture & Boissons,Plusieurs bouteilles de vin,winerow,63,TRUE
Nourriture & Boissons,Plusieurs bouteilles d'alcool,spiritsrow,182,TRUE
Nourriture & Boissons,Carafe,ex_p_ex_decanter_01_s,70,TRUE
Nourriture & Boissons,Caisses de fruits,prop_crate_float_1,118,TRUE
Nourriture & Boissons,Bouteille blanche,apa_mp_h_acc_bottle_01,59,TRUE
Nourriture & Boissons,Bol de cacahuètes,prop_peanut_bowl_01,53,TRUE
Nourriture & Boissons,Carafe - 3,ex_p_ex_decanter_03_s,107,TRUE
Nourriture & Boissons,Vin rouge,prop_drink_redwine,54,TRUE
Nourriture & Boissons,Bonbons,prop_candy_pqs,138,TRUE
Nourriture & Boissons,Verre à vin,prop_sh_wine_glass,134,TRUE
